Date,AAPL,GLD,QQQ,SPY,TLT
2019-08-29,50.38471603393555,144.1199951171875,181.0163116455078,267.0946350097656,126.22695922851562
2019-08-30,50.31962966918945,143.75,180.58285522460938,266.9759521484375,126.26118469238281
2019-09-03,49.586788177490234,145.75,178.8297119140625,265.41497802734375,126.42439270019531
2019-09-04,50.428104400634766,146.66000366210938,181.41123962402344,268.427490234375,126.61329650878906
2019-09-05,51.41404342651367,143.13999938964844,184.73451232910156,271.87823486328125,124.32032012939453
2019-09-06,51.40922164916992,141.9199981689453,184.55149841308594,272.088134765625,125.20490264892578
2019-09-09,51.628597259521484,141.38999938964844,184.16612243652344,272.2252197265625,122.98058319091797
2019-09-10,52.23849105834961,140.17999267578125,183.6363525390625,272.1612243652344,120.82495880126953
2019-09-11,53.8994255065918,141.02999877929688,185.36058044433594,274.0965881347656,120.61029052734375
2019-09-12,53.77888488769531,141.32000732421875,186.13124084472656,275.0460510253906,119.82012939453125
2019-09-13,52.732666015625,140.14999389648438,185.46656799316406,274.8633728027344,117.26094055175781
2019-09-16,53.0098876953125,141.32000732421875,184.6382293701172,274.0144348144531,118.75526428222656
2019-09-17,53.2027473449707,141.60000610351562,185.52438354492188,274.7082214355469,119.39936065673828
2019-09-18,53.70174026489258,140.7100067138672,185.4473114013672,274.87255859375,119.90599060058594
2019-09-19,53.26542282104492,141.27999877929688,185.75558471679688,274.854248046875,120.2667465209961
2019-09-20,52.48677444458008,142.9499969482422,183.79049682617188,273.5556335449219,121.85551452636719
2019-09-23,52.725433349609375,143.75,183.87161254882812,273.491455078125,121.829833984375
2019-09-24,52.474735260009766,144.50999450683594,181.4296112060547,271.34539794921875,123.29834747314453
2019-09-25,53.28229522705078,141.8300018310547,183.46621704101562,272.9503479003906,121.49481201171875
2019-09-26,53.007484436035156,141.7899932861328,182.79051208496094,272.38177490234375,122.27632141113281
2019-09-27,52.749542236328125,141.05999755859375,180.52232360839844,270.9143981933594,122.5769271850586
2019-09-30,53.99101257324219,138.8699951171875,182.24038696289062,272.17083740234375,122.87747955322266
2019-10-01,54.14048385620117,139.6300048828125,180.7539825439453,268.9334716796875,123.24744415283203
2019-10-02,52.78329086303711,141.25999450683594,177.64601135253906,264.1827392578125,123.54856872558594
2019-10-03,53.23167419433594,141.89999389648438,179.595703125,266.3471984863281,124.67556762695312
2019-10-04,54.72384262084961,141.89999389648438,182.24038696289062,269.9513854980469,125.59609985351562
2019-10-07,54.73591232299805,140.69000244140625,181.69020080566406,268.78668212890625,124.55509948730469
